compensation_paid_pct,court_cases_active,court_cases_recent_90d,court_case_avg_age_days,rr_progress_pct,possession_refusing_pct,st_families,forest_clearance_applied,days_since_forest_clearance_needed,months_elapsed,months_total,dept_response_days,total_land_area_hectares,est_families_affected,lao_backlog_ratio,political_cycle_proximity,document_rejection_rate,is_schedule_v_tribal,is_forest_land,is_urban_commercial,stage_completed,risk_score,risk_level,actual_delay_months,actual_delay_days,persona
34.7,12,2,316.900087911214,17.3,37.1,3,0,193,36,60,23.3,243.4,65,3.57,8,0.776,0,0,0,0,84.7,CRITICAL,19.9,605,CRITICAL_injunction
82.6,0,0,42.158158682128196,91.6,3.0,0,1,0,17,24,7.3,107.1,13,0.25,18,0.043,0,0,0,1,12.0,LOW,2.1,64,LOW_streamlined
61.0,3,0,157.56604344933413,69.1,13.9,0,1,0,13,36,14.3,162.9,25,1.73,28,0.19,0,1,1,0,28.5,MODERATE,7.0,213,MODERATE_standard
93.4,0,0,13.067352974815236,85.4,4.1,0,1,0,9,24,4.1,139.2,18,0.56,44,0.051,0,0,0,0,12.0,LOW,0.5,15,LOW_streamlined
90.4,0,0,13.072329242093936,89.4,7.7,0,1,0,4,24,6.5,184.0,27,0.45,40,0.067,0,0,0,1,12.0,LOW,1.3,40,LOW_streamlined
53.3,7,1,209.11876454121764,25.4,24.8,5,1,0,22,48,16.3,281.1,69,2.42,16,0.494,0,1,0,1,50.7,HIGH,8.4,255,HIGH_backlog
67.6,2,1,151.41109563242222,51.5,9.8,2,1,0,8,36,10.2,360.6,60,1.16,22,0.087,0,0,1,1,31.7,MODERATE,6.6,201,MODERATE_standard
28.8,12,5,544.8294676739212,5.1,35.2,15,0,348,29,48,32.7,1197.0,314,3.9,10,0.668,0,0,0,1,87.8,CRITICAL,21.5,654,CRITICAL_injunction
88.5,1,0,19.051055330958178,75.4,5.7,0,1,0,7,18,8.8,41.1,8,0.6,16,0.014,0,0,0,0,12.0,LOW,2.1,64,LOW_streamlined
68.4,3,0,65.18731034119766,69.1,11.1,3,1,0,13,36,9.8,439.4,80,1.22,17,0.096,0,0,1,1,22.4,LOW,1.1,33,MODERATE_standard
93.2,1,0,13.518601205924854,76.1,0.4,0,1,0,17,24,8.3,24.2,5,0.85,12,0.025,0,0,0,1,12.0,LOW,0.2,6,LOW_streamlined
32.5,10,5,371.44376852953616,22.9,47.1,15,0,328,40,60,33.8,1187.3,309,4.9,9,0.61,0,1,0,0,91.9,CRITICAL,28.3,860,CRITICAL_injunction
26.1,12,4,504.81765749670626,20.3,62.1,6,0,191,36,36,34.1,354.4,125,5.42,6,0.725,0,0,0,1,92.9,CRITICAL,16.0,486,CRITICAL_injunction
26.2,12,2,523.1372217565792,18.9,55.4,243,1,201,33,60,31.6,1451.9,372,5.03,21,0.462,1,0,0,0,74.7,CRITICAL,18.6,565,CRITICAL_injunction
13.4,18,5,306.4143730647441,23.7,42.8,23,0,179,38,60,20.9,1459.3,465,5.14,5,0.594,0,1,0,1,94.0,CRITICAL,30.9,939,CRITICAL_injunction
81.2,0,0,48.547074631442996,84.7,5.5,0,1,0,8,30,5.3,53.1,1,0.5,30,0.014,0,0,1,1,12.0,LOW,1.7,52,LOW_streamlined
63.6,3,0,104.719641385649,67.5,16.2,0,1,0,11,36,11.7,163.8,26,1.71,19,0.157,0,0,0,1,21.4,LOW,1.3,40,MODERATE_standard
60.5,3,1,95.76344761442655,63.6,16.7,1,1,0,10,36,15.5,277.0,36,1.78,6,0.145,0,0,1,0,32.5,MODERATE,6.8,207,MODERATE_standard
67.7,2,1,118.59767763412717,50.8,13.1,0,1,0,14,24,13.3,110.1,23,1.65,18,0.084,0,0,1,0,24.9,MODERATE,5.1,155,MODERATE_standard
88.3,1,0,29.23948379232867,90.5,1.9,0,1,0,7,24,7.6,235.5,13,0.27,23,0.058,0,0,1,0,12.0,LOW,0.8,24,LOW_streamlined
95.1,0,0,50.59439691502022,86.2,1.0,0,1,0,5,18,4.5,24.6,5,0.26,30,0.027,0,0,1,1,12.0,LOW,1.7,52,LOW_streamlined
42.0,6,3,226.7897107318822,28.6,29.2,13,1,54,22,36,17.6,398.6,114,2.22,19,0.39,0,0,0,1,54.6,HIGH,13.5,410,HIGH_backlog
61.5,5,0,86.94188764002199,70.8,12.3,0,1,0,8,36,12.5,193.2,22,1.72,28,0.115,0,0,0,1,25.0,MODERATE,3.1,94,MODERATE_standard
60.3,2,0,177.46596739249028,69.1,10.0,0,1,0,12,24,13.7,75.6,14,1.85,31,0.132,0,0,0,0,26.7,MODERATE,4.5,137,MODERATE_standard
53.7,6,1,257.8532311803691,47.0,34.2,2,0,0,22,48,17.9,167.5,36,2.92,16,0.37,1,0,0,1,58.0,HIGH,13.1,398,HIGH_backlog
49.7,7,2,315.3031181760044,40.8,34.6,6,1,0,19,48,18.3,424.3,95,2.22,13,0.268,0,0,0,0,50.9,HIGH,10.3,313,HIGH_backlog
41.1,7,3,213.8261824387734,37.7,28.7,17,0,0,23,36,23.0,302.4,81,2.39,6,0.498,0,1,0,0,61.9,HIGH,14.4,438,HIGH_backlog
55.8,8,2,196.71876704585083,31.1,33.0,7,0,63,32,48,21.3,472.6,82,2.26,25,0.301,0,1,0,0,65.4,HIGH,9.8,298,HIGH_backlog
26.0,12,2,474.0678594769066,21.6,42.4,3,0,195,44,60,31.6,222.5,64,4.3,3,0.671,0,1,0,1,90.7,CRITICAL,31.1,945,CRITICAL_injunction
15.4,18,3,329.0496683467373,14.3,51.8,8,0,206,33,36,28.0,607.3,172,5.18,12,0.73,0,1,0,1,94.0,CRITICAL,16.4,499,CRITICAL_injunction
49.5,8,1,223.35882298110909,36.7,29.3,1,1,0,27,36,17.8,102.1,30,2.42,4,0.424,1,0,0,0,49.0,HIGH,10.5,319,HIGH_backlog
88.7,0,0,11.445614326904648,94.8,3.5,0,1,0,5,18,7.7,35.4,4,0.61,27,0.033,0,0,0,0,12.0,LOW,0.3,9,LOW_streamlined
41.8,8,3,226.7954594342568,41.0,22.8,12,1,0,34,36,19.1,451.5,75,3.51,27,0.357,0,0,0,1,56.4,HIGH,11.1,337,HIGH_backlog
50.3,7,1,307.35162526360295,25.1,23.9,17,0,0,37,36,21.5,468.5,135,2.33,9,0.436,1,0,0,1,55.3,HIGH,12.6,383,HIGH_backlog
68.4,3,0,74.39629044684999,67.0,13.4,0,1,0,15,24,13.5,161.6,19,1.29,16,0.191,0,1,0,1,23.1,LOW,1.3,40,MODERATE_standard
39.8,6,3,258.62722273347646,35.7,22.7,19,1,0,22,48,19.0,282.6,81,3.37,7,0.357,0,1,0,0,55.1,HIGH,10.4,316,HIGH_backlog
31.6,12,4,354.3607974684138,18.7,54.1,9,0,172,30,60,29.5,589.7,185,4.41,5,0.658,0,0,0,1,86.1,CRITICAL,27.0,821,CRITICAL_injunction
40.9,6,3,252.82473281301736,30.4,27.3,6,0,0,26,36,17.3,101.4,29,3.2,15,0.46,0,0,0,1,58.0,HIGH,12.9,392,HIGH_backlog
89.4,0,0,11.458620000025007,91.4,5.4,0,1,0,16,18,5.2,137.8,16,0.76,33,0.035,0,0,1,1,12.0,LOW,2.0,61,LOW_streamlined
16.0,10,2,502.15706393405674,5.3,62.8,5,0,352,30,48,30.4,416.5,108,3.97,5,0.714,0,0,0,0,94.0,CRITICAL,28.7,872,CRITICAL_injunction
21.0,10,5,530.0637552098382,12.5,51.9,10,0,129,35,36,27.9,701.8,203,4.93,15,0.574,0,1,0,0,92.8,CRITICAL,25.8,784,CRITICAL_injunction
40.5,7,2,231.07960888747272,40.3,28.7,24,0,0,28,48,18.3,580.3,141,3.28,5,0.497,0,1,0,0,60.8,HIGH,13.5,410,HIGH_backlog
28.3,12,2,530.9453209062974,16.9,41.8,103,0,307,33,60,30.5,781.8,251,3.54,13,0.713,1,0,0,1,91.1,CRITICAL,25.8,784,CRITICAL_injunction
66.1,2,0,65.73073615710922,52.0,13.5,1,1,0,12,24,10.6,336.9,64,1.57,24,0.115,0,1,0,0,34.0,MODERATE,3.1,94,MODERATE_standard
61.4,5,0,112.01981676087372,51.8,9.2,0,1,0,19,24,12.6,174.3,37,1.97,36,0.113,0,0,0,1,27.0,MODERATE,5.0,152,MODERATE_standard
74.0,4,0,106.87734906992921,51.4,14.9,1,1,0,15,36,14.5,287.4,54,1.22,15,0.107,0,0,0,0,27.5,MODERATE,4.2,128,MODERATE_standard
24.0,14,2,387.4157265206565,10.5,53.6,20,0,253,32,48,32.0,1371.3,405,5.24,7,0.534,0,1,0,1,92.1,CRITICAL,22.8,693,CRITICAL_injunction
66.4,3,0,130.65600503490668,52.7,15.5,2,1,0,14,36,14.5,378.6,45,1.9,9,0.18,0,1,0,1,37.3,MODERATE,3.7,112,MODERATE_standard
17.1,10,5,423.9893003897191,9.7,40.9,13,0,191,29,48,25.2,901.4,261,5.42,6,0.76,0,1,0,0,93.3,CRITICAL,25.8,784,CRITICAL_injunction
49.2,8,2,194.36367886819235,27.3,27.0,36,1,0,24,48,22.7,623.9,151,2.29,15,0.295,0,0,0,1,53.7,HIGH,12.1,368,HIGH_backlog
28.5,10,2,499.9564049032905,16.9,52.6,5,0,171,31,48,21.4,552.7,113,4.03,8,0.794,0,0,0,0,89.6,CRITICAL,17.3,526,CRITICAL_injunction
78.7,1,0,38.99148293249007,97.9,6.3,0,1,0,4,24,4.9,30.1,7,0.86,35,0.044,0,0,0,0,12.0,LOW,1.3,40,LOW_streamlined
45.1,8,3,183.46920111550787,25.2,27.9,3,1,0,18,48,23.0,148.9,35,2.43,5,0.464,0,0,0,1,56.1,HIGH,8.7,264,HIGH_backlog
59.2,3,0,151.13237315759022,55.0,10.9,0,1,0,19,36,12.0,136.2,18,1.26,12,0.205,0,0,1,1,22.0,LOW,0.5,15,MODERATE_standard
62.3,3,0,179.82967465252295,53.9,9.6,1,1,0,16,24,12.1,255.9,44,1.59,26,0.107,0,0,1,1,29.7,MODERATE,3.3,100,MODERATE_standard
50.8,9,2,306.9885298989283,26.7,22.5,23,0,0,26,36,18.5,537.9,112,2.82,21,0.251,0,1,0,0,57.1,HIGH,8.6,261,HIGH_backlog
39.0,6,3,206.68548885440575,33.3,35.5,6,0,98,24,36,16.2,331.4,70,2.48,27,0.388,0,0,0,0,66.5,HIGH,10.8,328,HIGH_backlog
90.0,1,0,48.620564825903124,75.1,4.7,0,1,0,16,30,7.7,120.9,10,0.32,31,0.049,0,0,0,1,12.0,LOW,0.4,12,LOW_streamlined
55.9,7,2,250.8356884156679,44.1,20.8,9,0,0,36,48,17.3,308.2,78,3.29,17,0.279,0,0,0,1,53.9,HIGH,12.8,389,HIGH_backlog
90.2,0,0,36.34252808328111,88.9,2.1,0,1,0,9,18,4.6,187.1,23,0.54,31,0.075,0,0,0,1,12.0,LOW,0.5,15,LOW_streamlined
95.9,1,0,50.59713892004296,96.0,3.3,0,1,0,12,30,6.4,37.8,7,0.42,14,0.044,0,0,0,0,12.0,LOW,1.2,36,LOW_streamlined
64.2,3,0,126.34252658327351,60.4,14.0,1,1,0,9,24,12.6,199.2,46,1.99,21,0.204,0,0,1,0,27.1,MODERATE,7.2,219,MODERATE_standard
53.2,6,3,253.27428426981777,45.9,30.4,34,1,0,19,48,17.2,778.8,223,2.52,10,0.396,0,0,0,1,48.9,HIGH,11.4,347,HIGH_backlog
93.4,0,0,34.30959740332841,92.2,5.4,0,1,0,12,18,8.0,44.4,4,0.66,13,0.057,0,0,1,1,12.0,LOW,0.3,9,LOW_streamlined
49.9,9,1,195.1911537537575,31.1,25.9,6,1,0,24,48,22.4,195.7,49,2.53,27,0.387,0,1,0,0,55.2,HIGH,9.8,298,HIGH_backlog
67.6,3,0,69.20782810605766,60.7,14.1,1,1,0,9,24,9.2,218.3,45,1.81,23,0.101,0,0,0,1,24.9,MODERATE,5.1,155,MODERATE_standard
63.2,2,0,114.25263488038415,63.8,14.6,0,1,0,14,24,15.8,211.7,50,1.52,38,0.193,0,0,0,0,21.4,LOW,0.5,15,MODERATE_standard
15.1,18,2,512.1271344295344,12.8,50.0,5,0,275,35,60,34.6,369.2,105,3.6,12,0.705,0,0,0,0,94.0,CRITICAL,27.5,836,CRITICAL_injunction
24.9,14,3,430.38391006685504,15.0,37.2,222,0,153,37,36,31.2,1428.8,381,4.25,19,0.527,1,0,0,0,89.4,CRITICAL,28.7,872,CRITICAL_injunction
48.4,6,3,232.16976318671368,28.2,27.7,3,1,97,29,48,18.5,284.4,43,2.72,16,0.286,1,0,0,0,58.3,HIGH,13.8,420,HIGH_backlog
22.1,14,3,541.8968728569325,7.0,52.8,15,0,214,40,60,22.8,1413.4,318,3.86,20,0.611,0,1,0,1,91.3,CRITICAL,28.6,869,CRITICAL_injunction
41.4,6,1,182.59363539183823,40.8,27.4,4,1,0,20,48,22.9,278.8,51,2.26,21,0.283,0,0,0,1,50.5,HIGH,12.6,383,HIGH_backlog
92.0,0,0,24.362376651616408,95.0,1.4,0,1,0,13,30,7.4,36.0,8,0.71,27,0.018,0,0,0,0,12.0,LOW,0.9,27,LOW_streamlined
78.4,0,0,14.840645018447375,86.0,2.5,0,1,0,7,18,6.5,214.6,17,0.44,28,0.079,0,0,1,1,12.0,LOW,1.8,55,LOW_streamlined
16.6,10,5,423.7240843608768,12.5,49.4,87,0,324,45,36,34.7,584.8,177,5.34,18,0.686,1,0,0,1,94.0,CRITICAL,22.9,696,CRITICAL_injunction
68.3,3,0,69.00207234145896,55.3,9.0,2,1,0,16,36,12.1,372.9,77,1.76,10,0.156,0,0,1,1,27.6,MODERATE,4.8,146,MODERATE_standard
29.8,12,5,317.0117526841862,20.2,58.5,8,0,341,30,36,32.1,675.1,165,4.7,14,0.489,0,1,0,0,90.2,CRITICAL,24.0,730,CRITICAL_injunction
59.6,3,1,142.94425601010744,61.8,17.3,0,1,0,17,24,11.1,122.5,20,1.87,8,0.203,0,0,0,1,29.6,MODERATE,3.8,116,MODERATE_standard
55.7,9,1,304.4498699905127,41.1,31.9,11,1,75,34,36,19.5,183.3,45,2.83,21,0.419,0,0,0,1,53.3,HIGH,14.9,453,HIGH_backlog
45.2,9,2,247.9144383807623,32.4,20.6,16,0,0,32,36,23.4,731.9,204,3.38,4,0.417,0,0,0,1,55.2,HIGH,13.1,398,HIGH_backlog
69.6,2,0,90.50271346205933,71.9,16.1,0,1,0,15,24,14.1,109.6,21,1.56,9,0.089,0,0,1,1,20.9,LOW,0.9,27,MODERATE_standard
47.6,6,1,257.77008877367246,28.3,25.4,22,1,0,27,48,20.4,517.2,102,2.6,29,0.362,0,1,0,0,50.2,HIGH,13.5,410,HIGH_backlog
48.1,6,1,290.14951872898985,42.6,24.8,15,1,89,27,36,22.6,511.4,119,2.73,18,0.253,1,0,0,1,51.3,HIGH,14.1,429,HIGH_backlog
67.6,3,0,78.75379194140977,52.7,11.0,0,1,0,8,36,11.6,137.8,16,1.5,36,0.127,0,0,1,1,23.1,LOW,0.4,12,MODERATE_standard
87.9,1,0,51.18635480652086,79.8,1.3,0,1,0,14,24,4.1,109.0,17,0.87,32,0.043,0,0,1,1,12.0,LOW,0.9,27,LOW_streamlined
21.4,10,5,494.27314570419423,16.0,45.3,7,0,274,37,36,25.8,474.2,146,4.7,15,0.687,0,1,0,1,93.4,CRITICAL,17.8,541,CRITICAL_injunction
47.2,6,1,186.6424460360166,34.9,22.4,13,0,52,18,36,23.3,669.9,133,3.42,10,0.376,0,1,0,0,55.3,HIGH,9.3,283,HIGH_backlog
65.2,3,0,176.81716743232744,53.5,17.9,0,1,0,21,24,12.4,123.6,20,1.69,13,0.153,0,0,1,0,27.0,MODERATE,6.0,182,MODERATE_standard
79.1,0,0,16.28685957533716,84.0,0.5,0,1,0,17,30,6.9,45.3,6,0.51,42,0.04,0,0,0,0,12.0,LOW,1.9,58,LOW_streamlined
73.3,2,0,108.91535719501854,59.4,16.7,0,1,0,18,24,10.6,129.0,16,1.12,10,0.143,0,0,0,0,19.2,LOW,1.0,30,MODERATE_standard
62.3,3,0,100.82184948199512,69.2,14.8,2,1,0,21,36,14.1,308.3,50,1.69,21,0.169,0,0,0,1,24.8,MODERATE,6.0,182,MODERATE_standard
14.2,10,3,470.6797233415608,13.0,44.6,6,0,224,37,60,23.5,614.6,138,4.33,15,0.778,0,1,0,0,90.7,CRITICAL,30.0,912,CRITICAL_injunction
49.9,7,1,192.19324165964642,30.0,35.0,12,1,0,23,48,16.6,723.7,157,2.71,10,0.466,0,0,0,0,52.9,HIGH,14.3,435,HIGH_backlog
58.9,3,0,154.482242479943,59.9,13.1,0,1,0,19,24,10.7,106.2,24,1.51,35,0.125,0,0,0,1,25.8,MODERATE,5.2,158,MODERATE_standard
90.3,1,0,40.254798812690915,92.4,0.7,0,1,0,14,24,8.8,133.8,7,0.44,36,0.05,0,0,1,1,12.0,LOW,2.0,61,LOW_streamlined
51.4,6,3,206.01671486159682,46.1,30.2,6,1,0,32,36,20.6,562.1,101,3.29,25,0.368,0,0,0,1,53.1,HIGH,8.5,258,HIGH_backlog
91.2,0,0,39.49996115408375,77.0,4.2,0,1,0,4,30,5.6,146.0,15,0.52,31,0.05,0,0,1,1,12.0,LOW,0.2,6,LOW_streamlined
12.8,14,3,498.61315950740976,13.0,35.7,163,0,153,26,36,32.0,804.8,267,4.96,14,0.761,1,0,0,0,94.0,CRITICAL,25.9,787,CRITICAL_injunction
71.3,4,0,77.02400154229873,66.2,16.7,0,1,0,8,24,9.2,95.7,9,1.86,30,0.136,0,0,1,0,31.3,MODERATE,3.2,97,MODERATE_standard
87.7,0,0,41.136427006820355,83.2,7.2,0,1,0,9,30,7.4,119.3,13,0.52,42,0.035,0,0,1,1,12.0,LOW,0.0,0,LOW_streamlined
69.3,4,0,147.81415701734556,65.0,10.0,0,1,0,10,36,13.5,51.2,21,1.28,27,0.139,0,0,0,1,24.1,MODERATE,5.4,164,MODERATE_standard
85.6,0,0,44.94480085238935,92.2,3.0,0,1,0,11,24,7.0,224.6,28,0.75,34,0.057,0,0,1,1,12.0,LOW,0.8,24,LOW_streamlined
67.1,3,0,145.15220153844837,70.6,15.9,0,1,0,20,24,11.9,263.5,43,1.58,27,0.18,0,0,0,1,23.9,LOW,0.6,18,MODERATE_standard
68.5,5,0,70.33989964869508,59.4,10.6,0,1,0,13,24,14.2,98.4,18,1.63,21,0.207,0,0,1,1,21.9,LOW,0.2,6,MODERATE_standard
16.3,12,5,491.3160826383805,5.6,53.2,141,0,172,29,48,32.2,842.9,270,5.41,6,0.769,1,0,0,0,94.0,CRITICAL,31.7,964,CRITICAL_injunction
76.0,1,0,26.700365020250945,78.2,3.0,0,1,0,8,30,4.6,81.1,6,0.52,28,0.029,0,0,1,1,12.6,LOW,0.5,15,LOW_streamlined
90.5,1,0,57.766176881572235,88.4,7.5,0,1,0,5,30,8.3,40.8,7,0.59,39,0.023,0,0,1,1,12.0,LOW,1.8,55,LOW_streamlined
17.1,10,3,429.8161649741139,23.5,41.9,72,1,129,43,36,28.1,639.0,107,3.73,7,0.624,1,0,0,1,70.3,CRITICAL,19.4,590,CRITICAL_injunction
79.7,1,0,59.418808401449304,92.3,7.8,0,1,0,10,18,7.8,113.7,8,0.28,47,0.052,0,0,0,1,12.0,LOW,2.0,61,LOW_streamlined
41.1,6,1,248.32213987691074,44.7,33.9,31,0,45,31,36,23.7,697.3,178,2.3,18,0.328,0,1,0,1,59.3,HIGH,9.2,280,HIGH_backlog
89.1,1,0,37.6812500179217,88.3,6.1,0,1,0,9,24,4.3,203.4,14,0.39,37,0.027,0,0,1,1,12.0,LOW,1.3,40,LOW_streamlined
67.7,2,0,168.2229504006952,61.7,17.2,3,1,0,9,24,14.7,398.5,73,1.82,25,0.135,0,0,0,1,29.7,MODERATE,4.6,140,MODERATE_standard
68.1,2,1,167.46215839142366,60.3,15.7,1,1,0,15,24,15.3,202.3,40,1.35,16,0.209,0,0,1,1,26.8,MODERATE,6.0,182,MODERATE_standard
31.6,18,2,338.4802394024114,17.6,52.5,88,0,183,48,48,23.1,431.8,144,4.38,17,0.524,1,0,0,0,86.9,CRITICAL,23.6,717,CRITICAL_injunction
28.9,10,4,529.0658487283754,10.8,57.4,17,0,303,45,60,30.9,1167.9,345,5.21,2,0.784,0,0,0,0,93.1,CRITICAL,30.0,912,CRITICAL_injunction
70.7,3,0,172.16870272738424,50.0,8.9,0,1,0,14,36,14.8,347.3,44,1.67,6,0.16,0,1,1,0,26.5,MODERATE,6.7,204,MODERATE_standard
28.1,12,2,282.2312289272123,7.8,49.6,154,0,255,32,60,24.6,1370.6,419,4.09,11,0.666,1,0,0,0,91.0,CRITICAL,23.6,717,CRITICAL_injunction
28.3,12,4,373.830559702315,19.9,41.6,7,0,296,43,48,29.2,617.5,145,4.77,6,0.627,0,0,0,1,90.8,CRITICAL,16.8,511,CRITICAL_injunction
72.0,5,0,83.18540505417974,64.2,10.8,0,1,0,15,36,9.8,410.6,75,1.34,25,0.126,0,0,1,1,21.6,LOW,1.2,36,MODERATE_standard
90.9,1,0,18.904524199033396,91.1,4.3,0,1,0,12,30,8.6,225.0,21,0.71,15,0.07,0,0,1,1,12.0,LOW,1.4,43,LOW_streamlined
65.4,2,0,103.05516209876075,63.8,14.0,0,1,0,22,24,14.0,313.3,36,1.71,39,0.182,0,0,0,1,24.3,MODERATE,4.6,140,MODERATE_standard
80.7,0,0,31.778486812948383,75.5,3.1,0,1,0,16,30,7.2,97.8,5,0.88,14,0.016,0,0,1,1,12.0,LOW,1.3,40,LOW_streamlined
16.8,18,3,517.4914277717714,22.5,54.1,18,0,212,41,48,33.3,1438.8,377,4.17,17,0.772,0,1,0,0,93.0,CRITICAL,20.4,620,CRITICAL_injunction
80.2,1,0,30.118638513368897,81.1,0.1,0,1,0,12,30,5.3,185.9,28,0.9,32,0.026,0,0,1,1,12.0,LOW,2.2,67,LOW_streamlined
62.4,5,0,176.56281259572077,62.9,17.9,0,1,0,9,36,11.5,90.7,16,1.17,9,0.128,0,1,1,1,28.9,MODERATE,3.4,103,MODERATE_standard
58.4,5,0,93.0025684997332,65.5,14.7,0,1,0,15,36,10.7,51.5,12,1.51,9,0.149,0,0,1,1,29.1,MODERATE,4.2,128,MODERATE_standard
81.9,0,0,44.41119101021315,80.4,2.4,0,1,0,9,18,7.5,96.7,3,0.23,12,0.016,0,0,1,1,12.0,LOW,1.1,33,LOW_streamlined
82.5,0,0,40.05052597169977,86.9,3.9,0,1,0,5,18,7.2,33.4,3,0.65,34,0.077,0,0,1,1,12.0,LOW,1.1,33,LOW_streamlined
41.3,8,3,180.55399956351172,46.9,20.3,8,0,67,37,48,19.8,486.1,140,2.39,6,0.453,0,1,0,0,58.8,HIGH,9.6,292,HIGH_backlog
63.7,5,0,148.54845469017638,52.7,9.3,0,1,0,9,36,14.5,201.3,24,1.54,6,0.182,0,0,0,0,26.9,MODERATE,5.6,170,MODERATE_standard
95.1,1,0,46.42956963303948,82.1,1.9,0,1,0,14,24,4.6,223.1,24,0.84,20,0.064,0,0,1,1,12.0,LOW,1.2,36,LOW_streamlined
77.5,0,0,41.89859523956112,93.7,2.1,0,1,0,9,30,5.2,187.4,18,0.63,38,0.017,0,0,0,1,12.0,LOW,2.2,67,LOW_streamlined
61.6,4,0,66.72923762390704,71.3,11.1,1,1,0,13,24,9.3,324.9,62,1.75,23,0.101,0,0,1,0,30.0,MODERATE,3.9,119,MODERATE_standard
17.9,12,3,402.59901782730765,17.4,64.7,21,0,225,33,48,22.6,1449.1,430,5.21,18,0.77,0,1,0,0,94.0,CRITICAL,25.5,775,CRITICAL_injunction
19.1,14,2,346.9884473653777,17.3,57.4,179,0,328,33,36,26.4,1231.3,281,3.78,10,0.552,1,0,0,0,93.2,CRITICAL,22.0,669,CRITICAL_injunction
43.1,6,1,313.41018118880254,44.9,25.4,13,0,40,18,48,18.9,435.9,100,2.87,6,0.27,0,0,0,1,53.4,HIGH,13.3,404,HIGH_backlog
87.0,0,0,20.263839938666546,77.8,4.4,0,1,0,15,24,7.8,157.1,19,0.69,33,0.017,0,0,0,1,12.0,LOW,0.6,18,LOW_streamlined
27.6,12,4,450.16332076343843,19.2,43.0,7,0,331,42,48,30.1,661.3,149,4.84,15,0.485,0,1,0,1,86.1,CRITICAL,18.6,565,CRITICAL_injunction
72.7,3,1,77.88874647599484,53.6,8.9,0,1,0,22,24,10.1,250.6,33,1.59,26,0.092,0,0,1,1,22.3,LOW,1.8,55,MODERATE_standard
51.6,7,2,226.45099765586352,26.5,26.0,26,0,0,32,48,17.4,731.1,196,3.32,7,0.311,1,0,0,0,57.2,HIGH,12.3,374,HIGH_backlog
73.4,4,0,98.07438607485095,60.8,16.9,0,1,0,21,36,16.0,50.7,24,1.26,14,0.181,0,0,1,0,23.3,LOW,1.8,55,MODERATE_standard
51.1,8,2,307.2548526607547,32.8,23.4,29,0,105,27,48,18.2,510.8,158,3.34,9,0.253,0,0,0,0,66.9,HIGH,9.6,292,HIGH_backlog
68.7,4,0,67.28919821038805,67.4,8.8,1,1,0,12,36,9.6,189.0,28,1.48,12,0.141,0,0,1,1,23.3,LOW,1.1,33,MODERATE_standard
62.8,3,0,120.10564337815171,65.7,17.0,1,1,0,14,36,15.3,258.9,55,1.84,8,0.185,0,0,1,0,30.2,MODERATE,7.0,213,MODERATE_standard
81.5,0,0,37.8233791322229,90.3,5.1,0,1,0,8,24,8.2,73.3,12,0.27,14,0.056,0,0,1,1,12.0,LOW,0.5,15,LOW_streamlined
51.2,6,1,180.07597831479,39.4,34.8,4,1,0,28,36,18.2,272.1,53,3.13,7,0.359,0,0,0,1,48.9,HIGH,11.4,347,HIGH_backlog
55.8,8,2,256.2979836727648,33.8,31.1,9,1,58,37,48,19.1,237.0,41,2.68,7,0.256,1,0,0,0,58.6,HIGH,13.2,401,HIGH_backlog
73.0,2,0,149.55520690120483,56.9,13.6,1,1,0,8,24,9.6,254.5,41,1.25,19,0.199,0,0,0,0,24.0,LOW,1.9,58,MODERATE_standard
62.3,3,0,132.2028713163685,57.5,15.8,0,1,0,8,24,13.4,344.7,89,1.49,31,0.203,0,1,1,0,30.2,MODERATE,5.4,164,MODERATE_standard
72.2,3,0,64.32007343856078,65.5,16.6,2,1,0,10,36,9.5,445.6,74,1.56,7,0.094,0,0,0,1,25.8,MODERATE,4.5,137,MODERATE_standard
70.4,5,1,114.58630087034248,70.9,14.6,3,1,0,8,24,13.9,446.0,88,1.97,6,0.19,0,0,0,1,26.6,MODERATE,7.5,228,MODERATE_standard
81.0,1,0,21.701875086275916,85.9,4.1,0,1,0,16,18,8.2,68.3,5,0.72,24,0.018,0,0,0,1,12.0,LOW,0.5,15,LOW_streamlined
73.3,2,1,120.26755659485852,71.6,16.2,1,1,0,23,24,14.6,433.5,58,1.65,34,0.136,0,0,0,0,28.0,MODERATE,4.0,122,MODERATE_standard
53.0,8,3,217.93857892967327,36.6,23.4,14,0,0,23,48,22.6,320.3,94,3.41,27,0.486,0,1,0,1,54.8,HIGH,13.6,413,HIGH_backlog
92.5,0,0,30.72157193671459,95.8,4.1,0,1,0,15,18,4.2,144.9,16,0.48,47,0.042,0,0,0,1,12.0,LOW,1.7,52,LOW_streamlined
78.7,2,0,40.571028691946715,85.3,6.3,0,1,0,14,30,5.1,95.7,7,0.42,23,0.029,0,0,1,1,12.0,LOW,1.5,46,LOW_streamlined
38.3,8,2,311.49428620408105,40.1,22.6,12,1,116,34,48,23.2,491.8,138,2.24,13,0.435,0,0,0,1,52.3,HIGH,14.0,426,HIGH_backlog
81.8,1,0,20.448948678018223,90.8,7.7,0,1,0,16,18,6.5,209.5,29,0.6,15,0.045,0,0,1,0,12.0,LOW,2.5,76,LOW_streamlined
